id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,studio,foreign_gross,year,genre_ids,popularity,movie_id,runtime_minutes,genres,profit,profit_rate
53,2015-10-23,Jem and the Holograms,5000000.0,2184640.0,2368937.0,2015,Uni.,149000.0,2015,"[18, 14, 10402]",7.942,tt3614530,118.0,"Adventure,Drama,Family",-2631063.0,-52.62126000000001
54,2016-12-28,Paterson,5000000.0,2141423.0,10727536.0,2016,BST,,2016,"[35, 18, 10749]",9.486,tt5247022,118.0,"Comedy,Drama,Romance",5727536.0,114.55072
64,2013-08-16,Ain't Them Bodies Saints,5000000.0,391611.0,1075009.0,2013,IFC,635000.0,2013,"[80, 18, 10749, 37]",8.166,tt2388637,96.0,"Crime,Drama,Romance",-3924991.0,-78.49982
78,2014-10-17,Rudderless,5000000.0,56001.0,567219.0,2014,Gold.,,2014,"[10402, 18, 35]",8.03,tt1798243,105.0,"Comedy,Drama,Music",-4432781.0,-88.65562
1,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,2015,RAtt.,,2014,[18],11.095,tt3612616,139.0,Drama,12636004.0,257.87763265306126
1,2015-01-23,Mommy,4900000.0,3498695.0,17536004.0,2015,RAtt.,,2014,[18],11.095,tt5152894,135.0,Drama,12636004.0,257.87763265306126
8,2013-07-19,Only God Forgives,4800000.0,775849.0,4494560.0,2013,RTWC,9900000.0,2013,"[18, 53, 80]",10.196,tt1602613,90.0,"Crime,Drama",-305440.0,-6.363333333333333
9,2011-09-30,Take Shelter,4750000.0,1728953.0,4972016.0,2011,SPC,1400000.0,2011,"[53, 18]",11.236,tt1675192,121.0,"Drama,Horror,Thriller",222016.0,4.674021052631579
46,2011-10-07,Blackthorn,4500000.0,200558.0,1217307.0,2011,Magn.,423000.0,2011,"[12, 28, 37]",7.547999999999999,tt1629705,102.0,"Action,Adventure,Western",-3282693.0,-72.94873333333334
47,2015-05-08,Maggie,4500000.0,187112.0,1027760.0,2015,RAtt.,,2015,"[27, 18, 9648]",13.0,tt1881002,95.0,"Drama,Horror",-3472240.0,-77.16088888888889
47,2015-05-08,Maggie,4500000.0,187112.0,1027760.0,2015,RAtt.,,2015,"[27, 18, 9648]",13.0,tt9000062,88.0,Drama,-3472240.0,-77.16088888888889
53,2013-03-01,The Sweeney,4500000.0,26345.0,8000366.0,2013,EOne,6300000.0,2013,"[28, 80]",6.4,tt0857190,112.0,"Action,Crime,Drama",3500366.0,77.7859111111111
54,2014-09-04,Falcon Rising,4500000.0,11774.0,11774.0,2014,Free,,2014,"[12, 28]",10.059,tt2295722,103.0,"Action,Adventure",-4488226.0,-99.73835555555556
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt1715336,99.0,"Drama,Mystery,Sci-Fi",-3157373.0,-72.46047102233388
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt1951077,80.0,"Biography,Documentary",-3157373.0,-72.46047102233388
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt3673036,96.0,Drama,-3157373.0,-72.46047102233388
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt3872918,109.0,"Crime,Drama,Thriller",-3157373.0,-72.46047102233388
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt4898888,110.0,Drama,-3157373.0,-72.46047102233388
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt6118134,142.0,Biography,-3157373.0,-72.46047102233388
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,2014,VE,,2014,[27],1.463,tt6427854,97.0,Horror,-3157373.0,-72.46047102233388
81,2015-01-23,The Boy Next Door,4000000.0,36006065.0,53401938.0,2015,Uni.,17000000.0,2015,[18],0.6,tt3181822,91.0,"Horror,Thriller",49401938.0,1235.04845
85,2014-07-11,Boyhood,4000000.0,25379975.0,57273049.0,2014,IFC,19100000.0,2014,[18],11.140999999999998,tt1065073,165.0,Drama,53273049.0,1331.826225
89,2014-04-18,A Haunted House 2,4000000.0,17329487.0,21206861.0,2014,ORF,6600000.0,2014,"[35, 27]",6.948,tt2828996,86.0,"Comedy,Fantasy",17206861.0,430.171525
90,2013-03-01,The Last Exorcism Part II,4000000.0,15179303.0,25448707.0,2013,CBS,,2013,"[27, 53, 18]",7.561,tt2034139,88.0,"Drama,Horror,Thriller",21448707.0,536.217675
98,2016-05-13,The Darkness,4000000.0,10753574.0,10898293.0,2016,BH Tilt,,2016,"[27, 53]",8.357000000000001,tt1878841,92.0,"Horror,Thriller",6898293.0,172.457325
98,2016-05-13,The Darkness,4000000.0,10753574.0,10898293.0,2016,BH Tilt,,2016,"[27, 53]",8.357000000000001,tt4935746,92.0,Thriller,6898293.0,172.457325
18,2012-08-24,Samsara,4000000.0,2672413.0,5966671.0,2012,Osci.,,2012,"[18, 99]",6.015,tt0770802,102.0,"Documentary,Music",1966671.0,49.166775
20,2011-06-17,The Art of Getting By,4000000.0,1430241.0,1989035.0,2011,FoxS,,2011,"[18, 10749]",8.695,tt1645080,83.0,"Drama,Romance",-2010965.0,-50.274125000000005
22,2011-09-23,Red State,4000000.0,1065429.0,1983596.0,2011,SMod,,2011,"[27, 28, 53]",7.816,tt0873886,88.0,"Action,Crime,Horror",-2016404.0,-50.4101
25,2012-10-17,Holy Motors,4000000.0,641054.0,4230426.0,2012,IM,,2012,"[18, 14]",5.31,tt2076220,115.0,"Drama,Fantasy",230426.0,5.76065
29,2014-03-07,The Face of Love,4000000.0,385069.0,1158877.0,2014,IFC,,2014,"[18, 10749]",5.519,tt1839642,92.0,"Drama,Mystery,Romance",-2841123.0,-71.028075
38,2015-04-10,Desert Dancer,4000000.0,155271.0,596335.0,2015,Rela.,,2015,[18],1.508,tt2403393,104.0,"Biography,Drama,Music",-3403665.0,-85.09162500000001
41,2015-06-19,Manglehorn,4000000.0,132270.0,797439.0,2015,IFC,,2015,[18],7.661,tt2893490,97.0,Drama,-3202561.0,-80.064025
47,2011-04-22,Stake Land,4000000.0,33245.0,679482.0,2011,IFC,,2011,"[18, 27, 878]",8.799,tt1464580,98.0,"Drama,Horror,Sci-Fi",-3320518.0,-83.01294999999999
51,2014-04-18,13 Sins,4000000.0,9134.0,47552.0,2014,RTWC,,2014,"[27, 53]",10.899,tt2059171,93.0,"Horror,Thriller",-3952448.0,-98.8112
52,2011-11-18,Another Happy Day,4000000.0,9120.0,978527.0,2011,P4,347000.0,2011,"[35, 18]",5.473,tt1719071,119.0,"Comedy,Drama",-3021473.0,-75.536825
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Uni.,53900000.0,2018,"[27, 53, 9648]",8.102,tt2125681,85.0,"Horror,Romance,Thriller",91627344.0,2617.9241142857145
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Uni.,53900000.0,2018,"[27, 53, 9648]",8.102,tt2321661,100.0,"Comedy,Romance",91627344.0,2617.9241142857145
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Uni.,53900000.0,2018,"[27, 53, 9648]",8.102,tt2762738,84.0,"Horror,Thriller",91627344.0,2617.9241142857145
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Uni.,53900000.0,2018,"[27, 53, 9648]",8.102,tt5944422,90.0,"Drama,Romance",91627344.0,2617.9241142857145
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Uni.,53900000.0,2018,"[27, 53, 9648]",8.102,tt6772950,100.0,"Horror,Thriller",91627344.0,2617.9241142857145
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,2018,Uni.,53900000.0,2018,"[27, 53, 9648]",8.102,tt6869948,92.0,"Comedy,Drama,Romance",91627344.0,2617.9241142857145
94,2016-02-19,The Witch,3500000.0,25138705.0,40454520.0,2016,A24,15300000.0,2016,"[9648, 27]",13.493,tt4263482,92.0,"Horror,Mystery",36954520.0,1055.8434285714286
95,2018-02-02,Winchester,3500000.0,25091816.0,44378040.0,2018,LGF,,2018,"[14, 9648, 53, 27]",12.44,tt1072748,99.0,"Biography,Drama,Fantasy",40878040.0,1167.944
97,2013-02-22,Dark Skies,3500000.0,17418667.0,27704111.0,2013,W/Dim.,9000000.0,2013,"[878, 53, 27]",11.582,tt2387433,97.0,"Horror,Sci-Fi,Thriller",24204111.0,691.5460285714286
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,2016,ORF,,2013,[18],1.327,tt10118052,16.0,Documentary,-2609697.0,-74.56277142857142
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,2016,ORF,,2013,[18],1.327,tt2009606,96.0,"Drama,Sport",-2609697.0,-74.56277142857142
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,2016,ORF,,2013,[18],1.327,tt4700756,119.0,Drama,-2609697.0,-74.56277142857142
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,2016,ORF,,2013,[18],1.327,tt7399140,109.0,Drama,-2609697.0,-74.56277142857142
15,2016-09-30,American Honey,3500000.0,663247.0,2611750.0,2016,A24,1200000.0,2016,[18],8.777999999999999,tt3721936,163.0,"Adventure,Drama,Romance",-888250.0,-25.378571428571426
37,2011-10-21,Margin Call,3400000.0,5353586.0,20433227.0,2011,RAtt.,14200000.0,2011,"[53, 18]",9.498,tt1615147,107.0,"Drama,Thriller",17033227.0,500.9772647058823
43,2014-10-10,Whiplash,3300000.0,13092006.0,38969037.0,2014,SPC,35900000.0,2014,"[18, 10402]",6.297999999999999,tt2582802,106.0,"Drama,Music",35669037.0,1080.879909090909
57,2011-06-03,Beginners,3200000.0,5790894.0,14314407.0,2011,Focus,8500000.0,2011,"[18, 10749, 35]",10.322,tt1532503,105.0,"Comedy,Drama,Romance",11114407.0,347.32521875
58,2016-04-22,The Meddler,3200000.0,4267219.0,5526942.0,2016,SPC,,2016,"[35, 18]",7.725,tt4501454,103.0,"Comedy,Drama,Romance",2326942.0,72.7169375
66,2015-08-28,War Room,3000000.0,67790117.0,73975239.0,2015,TriS,,2015,"[18, 10749]",7.419,tt3832914,120.0,Drama,70975239.0,2365.8413
67,2013-06-07,The Purge,3000000.0,64473115.0,91266581.0,2013,Uni.,24900000.0,2013,"[878, 27, 53]",24.364,tt2184339,85.0,"Horror,Thriller",88266581.0,2942.2193666666667
69,2012-10-12,Sinister,3000000.0,48086903.0,87727807.0,2012,LG/S,29600000.0,2012,"[9648, 27]",0.6,tt1922777,110.0,"Horror,Mystery,Thriller",84727807.0,2824.2602333333334
89,2018-06-01,Upgrade,3000000.0,11977130.0,16553285.0,2018,BH Tilt,2400000.0,2018,"[28, 53, 878]",21.413,tt6499752,100.0,"Action,Sci-Fi,Thriller",13553285.0,451.7761666666667
99,2013-05-24,Before Midnight,3000000.0,8110621.0,23251930.0,2013,SPC,3100000.0,2013,"[10749, 18]",11.765,tt2209418,109.0,"Drama,Romance",20251930.0,675.0643333333334
10,2016-06-24,Swiss Army Man,3000000.0,4210454.0,5837111.0,2016,A24,,2016,"[35, 18, 10749, 14, 12]",10.0,tt4034354,97.0,"Adventure,Comedy,Drama",2837111.0,94.57036666666667
14,2013-05-17,Frances Ha,3000000.0,4067398.0,11262769.0,2013,IFC,,2013,"[35, 18]",9.42,tt2347569,86.0,"Comedy,Drama,Romance",8262769.0,275.42563333333334
21,2016-04-22,Compadres,3000000.0,3127773.0,7445044.0,2016,PNT,,2016,"[28, 35]",1.927,tt3367294,101.0,"Action,Comedy,Crime",4445044.0,148.16813333333334
28,2014-09-19,Tusk,3000000.0,1821983.0,1887554.0,2014,A24,,2014,"[35, 27, 18, 53]",8.655,tt3099498,102.0,"Comedy,Drama,Horror",-1112446.0,-37.08153333333333
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt1455256,78.0,Documentary,1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt1745686,108.0,"Drama,Fantasy,Mystery",1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt4218696,88.0,"Action,Drama,Thriller",1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt4778274,75.0,Documentary,1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt4805936,83.0,Documentary,1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt6060874,73.0,Drama,1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt6567616,34.0,Documentary,1495262.0,49.84206666666667
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,2017,RAtt.,2700000.0,2017,"[878, 18]",5.577000000000001,tt6845582,5.0,Documentary,1495262.0,49.84206666666667
31,2012-04-06,Damsels in Distress,3000000.0,1007535.0,1324299.0,2012,SPC,,2012,"[35, 10749]",6.625,tt1667307,99.0,"Comedy,Drama,Romance",-1675701.0,-55.856700000000004
34,2015-05-08,The D Train,3000000.0,669688.0,772366.0,2015,IFC,102000.0,2015,"[18, 10751]",0.6,tt2690138,101.0,"Comedy,Drama",-2227634.0,-74.25446666666666
35,2012-09-07,Bachelorette,3000000.0,446770.0,12577401.0,2012,RTWC,11500000.0,2012,"[35, 10749]",7.05,tt1920849,87.0,"Comedy,Romance",9577401.0,319.24670000000003
52,2015-09-04,Before We Go,3000000.0,37151.0,483938.0,2015,RTWC,,2015,"[18, 10749, 35]",8.232999999999999,tt0443465,95.0,"Comedy,Drama,Romance",-2516062.0,-83.86873333333334
52,2015-09-04,Before We Go,3000000.0,37151.0,483938.0,2015,RTWC,,2015,"[18, 10749, 35]",8.232999999999999,tt4453750,84.0,"Documentary,Drama,News",-2516062.0,-83.86873333333334
3,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,2014,MBox,,2014,[18],7.568,tt2718492,82.0,Drama,12698355.0,488.39826923076924
12,2013-01-11,A Haunted House,2500000.0,40041683.0,59922558.0,2013,ORF,20100000.0,2013,"[35, 27]",6.909,tt2243537,86.0,"Comedy,Fantasy",57422558.0,2296.9023199999997
14,2013-07-03,Kevin Hart: Let Me Explain,2500000.0,32244051.0,32327255.0,2013,LG/S,74000.0,2013,"[35, 99]",8.476,tt2609912,75.0,"Comedy,Documentary",29827255.0,1193.0901999999999
22,2013-08-02,The Spectacular Now,2500000.0,6852971.0,6916951.0,2013,A24,,2013,"[35, 18, 10749]",13.679,tt1714206,95.0,"Comedy,Drama,Romance",4416951.0,176.67804
25,2016-06-24,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,2016,Orch.,,2016,"[12, 35, 18]",12.545,tt4698684,101.0,"Adventure,Comedy,Drama",21345533.0,853.8213199999999
26,2012-08-17,Robot & Frank,2500000.0,3317468.0,4934356.0,2012,Gold.,,2012,"[878, 35, 18, 80]",7.485,tt1990314,89.0,"Comedy,Crime,Drama",2434356.0,97.37424
34,2011-04-01,Super,2500000.0,327716.0,593933.0,2011,IFC,,2011,"[35, 28, 18]",11.36,tt1512235,96.0,"Action,Comedy,Drama",-1906067.0,-76.24268
34,2011-04-01,Super,2500000.0,327716.0,593933.0,2011,IFC,,2011,"[35, 28, 18]",11.36,tt1807022,140.0,Drama,-1906067.0,-76.24268
34,2011-04-01,Super,2500000.0,327716.0,593933.0,2011,IFC,,2011,"[35, 28, 18]",11.36,tt7456902,92.0,Adventure,-1906067.0,-76.24268
60,2015-03-20,Do You Believe?,2300000.0,12985600.0,14304931.0,2015,PFR,1400000.0,2015,"[14, 18]",5.599,tt4056738,120.0,Drama,12004931.0,521.9535217391305
60,2015-03-20,Do You Believe?,2300000.0,12985600.0,14304931.0,2015,PFR,1400000.0,2015,"[14, 18]",5.599,tt6960218,71.0,"Fantasy,Horror",12004931.0,521.9535217391305
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt1734433,98.0,"Crime,Drama",-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt2063641,101.0,"Comedy,Drama",-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt2132321,71.0,Drama,-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt3032282,90.0,"Drama,Thriller",-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt3090634,131.0,"Biography,Drama,Music",-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt5975878,90.0,Animation,-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt7539088,85.0,"Crime,Drama",-2300000.0,-100.0
66,2016-01-19,Eden,2300000.0,0.0,0.0,2016,BG,,2015,[18],6.877000000000002,tt9174880,97.0,Drama,-2300000.0,-100.0
87,2011-09-30,Courageous,2000000.0,34522221.0,35185884.0,2011,TriS,,2011,[18],7.4060000000000015,tt1630036,129.0,Drama,33185884.0,1659.2942
94,2015-03-13,It Follows,2000000.0,14674077.0,23250755.0,2015,RTWC,,2015,"[27, 53]",18.419,tt3235888,100.0,"Horror,Mystery",21250755.0,1062.5377500000002
97,2012-03-09,Silent House,2000000.0,12739737.0,16610760.0,2012,ORF,347000.0,2012,"[27, 9648]",7.079,tt1767382,86.0,"Drama,Horror,Mystery",14610760.0,730.538
100,2016-04-08,Hardcore Henry,2000000.0,9252038.0,17187434.0,2016,STX,7600000.0,2016,"[28, 12, 878]",10.459,tt3072482,96.0,"Action,Adventure,Sci-Fi",15187434.0,759.3717
11,2017-10-06,The Florida Project,2000000.0,5904366.0,11295324.0,2017,A24,,2017,[18],11.597,tt5649144,111.0,Drama,9295324.0,464.7662
12,2017-08-25,All Saints,2000000.0,5802208.0,5941994.0,2017,Affirm,140000.0,2017,"[18, 35]",4.042,tt4663548,108.0,Drama,3941994.0,197.0997
20,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10153415.0,2015,WB,7500000.0,2015,"[18, 10402, 10749, 35]",10.809,tt3787590,96.0,"Drama,Music,Romance",8153415.0,407.67075000000006
35,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,2015,SPC,,2015,"[18, 10749]",9.382,tt3172532,102.0,"Comedy,Drama,Romance",279959.0,13.997950000000001
37,2014-04-25,Locke,2000000.0,1370646.0,2088390.0,2014,A24,,2014,"[18, 53]",9.128,tt2692904,85.0,Drama,88390.0,4.4195
40,2011-04-08,Meek's Cutoff,2000000.0,977772.0,1869928.0,2011,Osci.,,2011,"[18, 37]",7.309,tt1518812,104.0,"Drama,Western",-130072.0,-6.5036
41,2014-11-28,The Babadook,2000000.0,950792.0,7482387.0,2014,IFC,9300000.0,2014,"[18, 27]",11.502,tt2321549,94.0,"Drama,Horror",5482387.0,274.11935
62,2015-10-09,Knock Knock,2000000.0,36336.0,6328516.0,2015,LGP,,2015,"[18, 53]",17.867,tt3605418,99.0,"Drama,Thriller",4328516.0,216.42579999999998
62,2015-10-09,Knock Knock,2000000.0,36336.0,6328516.0,2015,LGP,,2015,"[18, 53]",17.867,tt6096414,55.0,Horror,4328516.0,216.42579999999998
67,2012-10-19,The First Time,2000000.0,17061.0,17061.0,2012,Gold.,,2012,"[18, 35, 10749]",11.25,tt1763303,95.0,"Comedy,Drama,Romance",-1982939.0,-99.14695
67,2012-10-19,The First Time,2000000.0,17061.0,17061.0,2012,Gold.,,2012,"[18, 35, 10749]",11.25,tt9827712,90.0,Drama,-1982939.0,-99.14695
9,2011-06-03,Submarine,1900000.0,467602.0,4581937.0,2011,Wein.,397000.0,2011,"[18, 35, 10749]",7.412000000000001,tt1440292,97.0,"Comedy,Drama,Romance",2681937.0,141.15457894736844
18,2012-06-27,Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,2012,FoxS,8300000.0,2012,"[18, 14, 12]",7.53,tt2125435,93.0,"Adventure,Drama,Fantasy",21465132.0,1192.5073333333335
25,2011-08-23,Higher Ground,1800000.0,841056.0,842693.0,2011,SPC,,2011,"[18, 53]",4.545,tt1562568,109.0,Drama,-957307.0,-53.183722222222215
42,2014-02-28,The Lunchbox,1700000.0,4231500.0,12231500.0,2014,SPC,,2014,"[18, 10749]",5.888,tt2350496,104.0,"Drama,Romance",10531500.0,619.5
60,2014-09-26,Two Night Stand,1600000.0,15600.0,868081.0,2014,EOne,,2014,"[10749, 35]",9.191,tt2140619,86.0,"Comedy,Romance",-731919.0,-45.7449375
63,2011-04-01,Insidious,1500000.0,54009150.0,99870886.0,2011,FD,43000000.0,2011,"[27, 53]",16.197,tt1591095,103.0,"Horror,Mystery,Thriller",98370886.0,6558.059066666667
70,2018-03-23,Unsane,1500000.0,7690044.0,14244931.0,2018,BST,6600000.0,2018,"[27, 53]",16.316,tt7153766,98.0,"Drama,Horror,Mystery",12744931.0,849.6620666666666
100,2013-10-25,The Square,1500000.0,124244.0,176262.0,2013,Magn.,,2017,"[99, 18, 36]",5.596,tt2486682,108.0,"Documentary,Drama,History",-1323738.0,-88.2492
100,2013-10-25,The Square,1500000.0,124244.0,176262.0,2013,Magn.,,2017,"[99, 18, 36]",5.596,tt3753108,52.0,Documentary,-1323738.0,-88.2492
100,2013-10-25,The Square,1500000.0,124244.0,176262.0,2013,Magn.,,2017,"[99, 18, 36]",5.596,tt4995790,151.0,"Comedy,Drama",-1323738.0,-88.2492
100,2013-10-25,The Square,1500000.0,124244.0,176262.0,2013,Magn.,,2017,"[99, 18, 36]",5.596,tt5511124,75.0,Family,-1323738.0,-88.2492
21,2015-11-20,Mustang,1400000.0,845464.0,5552584.0,2015,Cohen,,2015,[18],7.459,tt3966404,97.0,Drama,4152584.0,296.61314285714286
51,2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,2014,RAtt.,,2014,"[35, 18]",7.455,tt2235108,108.0,"Comedy,Drama,Romance",4153771.0,332.30168
12,2012-01-06,The Devil Inside,1000000.0,53262945.0,101759490.0,2012,Par.,48500000.0,2012,"[53, 27]",7.403,tt1560985,83.0,Horror,100759490.0,10075.949
14,2015-04-17,Unfriended,1000000.0,32789645.0,64364198.0,2015,Uni.,31600000.0,2015,"[27, 53]",8.12,tt3713166,83.0,"Horror,Mystery,Thriller",63364198.0,6336.419800000001
17,2013-08-23,You're Next,1000000.0,18494006.0,26887177.0,2013,LGF,,2013,"[27, 53, 9648]",11.45,tt1853739,95.0,"Action,Comedy,Horror",25887177.0,2588.7177
18,2012-05-25,Chernobyl Diaries,1000000.0,18119640.0,42411721.0,2012,WB,19000000.0,2012,"[27, 53]",14.658,tt1991245,86.0,"Horror,Mystery,Thriller",41411721.0,4141.1721
29,2018-07-20,Unfriended: Dark Web,1000000.0,8866745.0,16434588.0,2018,BH Tilt,6300000.0,2018,[27],17.861,tt4761916,92.0,"Crime,Horror,Mystery",15434588.0,1543.4587999999999
31,2015-09-25,The Green Inferno,1000000.0,7192291.0,12931420.0,2015,BH Tilt,,2015,"[28, 12, 27, 53]",13.67,tt2403021,100.0,"Adventure,Horror",11931420.0,1193.1419999999998
33,2012-10-19,The Sessions,1000000.0,6002451.0,11495204.0,2012,FoxS,3100000.0,2012,"[18, 10749, 35]",6.46,tt1866249,95.0,"Biography,Comedy,Drama",10495204.0,1049.5203999999999
36,2014-09-12,The Skeleton Twins,1000000.0,5284309.0,5797192.0,2014,RAtt.,,2014,[18],10.341,tt1571249,93.0,"Comedy,Drama,Romance",4797192.0,479.7192
41,2014-06-06,Obvious Child,1000000.0,3122616.0,3324070.0,2014,A24,,2014,"[35, 10749]",8.232000000000001,tt2910274,84.0,"Comedy,Drama,Romance",2324070.0,232.40699999999998
42,2011-10-21,Martha Marcy May Marlene,1000000.0,2981038.0,5438911.0,2011,FoxS,548000.0,2011,"[18, 53]",9.477,tt1441326,102.0,"Drama,Mystery,Thriller",4438911.0,443.8911
56,2017-08-18,Patti Cake$,1000000.0,800148.0,1471090.0,2017,FoxS,682000.0,2017,[18],6.934,tt6288250,109.0,"Drama,Music",471090.0,47.109
58,2014-05-09,Palo Alto,1000000.0,767732.0,1156309.0,2014,Trib.,,2014,[18],7.262,tt2479800,100.0,Drama,156309.0,15.6309
62,2011-07-29,The Future,1000000.0,568662.0,1239174.0,2011,RAtt.,,2011,"[35, 18]",3.836,tt1235170,91.0,"Drama,Fantasy,Romance",239174.0,23.9174
70,2014-07-18,I Origins,1000000.0,336472.0,852399.0,2014,FoxS,,2014,"[878, 18]",8.459,tt2884206,106.0,"Drama,Romance,Sci-Fi",-147601.0,-14.760100000000001
74,2016-04-08,The Invitation,1000000.0,231738.0,354836.0,2016,Drft.,,2016,[53],10.424,tt2400463,100.0,"Drama,Horror,Mystery",-645164.0,-64.51639999999999
74,2016-04-08,The Invitation,1000000.0,231738.0,354836.0,2016,Drft.,,2016,[53],10.424,tt4546370,6.0,Documentary,-645164.0,-64.51639999999999
92,2014-10-17,Camp X-Ray,1000000.0,9837.0,101053.0,2014,IFC,,2014,[18],15.237,tt2994190,117.0,"Drama,War",-898947.0,-89.8947
38,2013-07-12,Fruitvale Station,900000.0,16098998.0,17549645.0,2013,Wein.,1300000.0,2013,[18],9.587,tt2334649,85.0,"Biography,Drama,Romance",16649645.0,1849.9605555555554
41,2011-08-26,Circumstance,900000.0,454121.0,958978.0,2011,RAtt.,,2011,[18],2.86,tt1684628,107.0,Drama,58978.0,6.553111111111111
70,2012-02-03,Kill List,800000.0,29063.0,462206.0,2012,IFC,143000.0,2012,"[27, 53, 80]",7.0360000000000005,tt1788391,95.0,"Crime,Drama,Horror",-337794.0,-42.224250000000005
